NODE_NUMBER,LAT,LONG,BLOCK_NUMBER
4,49.2631582010267,-123.185785152536,26
8,49.262666000839,-123.185813239993,26
3.5,49.2629694128272,-123.186040255536,26
1,49.2872973487952,-123.052090518586,102
7,49.2579087764187,-123.115224263546,30
4,49.2583478653218,-123.114911680502,30
8,49.2579026312903,-123.114918590326,30
1,49.2586351281193,-123.115200103418,30
3,49.2583657487639,-123.115208794317,30
5,49.2581389265905,-123.115216649656,30
2,49.2586442090757,-123.114906239019,30
6,49.2581337592404,-123.114913670933,30
1,49.277927683308,-123.1279446003,12
2,49.2777971108805,-123.128154134408,12
3,49.2775909610532,-123.128468413642,12
4,49.2773985720645,-123.128751242125,12
11,49.2774922044186,-123.129666969734,12
12,49.2774004354188,-123.129586891877,12
2,49.2783091114773,-123.128223778328,12
3,49.2783126656098,-123.128417245633,12
6,49.2780295176685,-123.128649536039,12
10,49.2776190187718,-123.129265350545,12
7,49.2779118262872,-123.129059474345,12
9,49.2776968754972,-123.129382870294,12
5,49.278083583758,-123.128790366558,12
4,49.2782224957956,-123.128346260794,12
8,49.2778299217009,-123.128933626153,12
1,49.2783750069878,-123.1283239024,12
3,49.2275317384769,-123.035142716371,61
5,49.2267309061027,-123.035179739425,61
2,49.2279328335602,-123.035006326642,61
1,49.2283332815578,-123.035105019624,61
4,49.2270832967393,-123.034997870342,61
3,49.2273526149844,-123.034307734132,61
2,49.2276223154327,-123.034292414465,61
4,49.2270099250242,-123.034329609351,61
5,49.2266241576748,-123.034348309239,61
1,49.2278528473215,-123.034287821806,61
2,49.2292763786715,-123.181987519206,61
1,49.2101076057778,-123.139228227709,83
2,49.2105055956774,-123.139069556772,83
3,49.2092434602398,-123.139238857957,83
4,49.2096544616908,-123.139076629182,83
6,49.2088121111405,-123.139095190092,83
2,49.2570177080664,-123.122924516224,08
3,49.25710751782,-123.123437758659,08
4,49.2570367066713,-123.124034844097,08
1,49.2570906943217,-123.122340641649,08
4,49.2669673214668,-123.128865360675,19
3,49.266999436146,-123.128645790171,19
2,49.2667732611285,-123.128774684781,19
1,49.2666153023372,-123.128583569199,19
6,49.2667559862548,-123.128971901467,19
5,49.2666079237779,-123.129102069899,19
1,49.2541106511116,-123.0549892136,74
2,49.253998501618,-123.055696744549,74
3,49.2536285057381,-123.054954776895,74
1,49.2536255197452,-123.055779792896,74
2,49.2536254472069,-123.055350813552,74
1,49.2660113062269,-123.157669595215,22
1,49.2323603372641,-123.175904272094,59
4,49.2313601908281,-123.155611104765,60
1,49.2316182645641,-123.155744781254,60
5,49.2310866764968,-123.155761268632,60
8,49.2309585981594,-123.15561727436,60
7,49.2309560432274,-123.155797669252,60
6,49.2310846675789,-123.155623315674,60
2,49.2316122496989,-123.15560240506,60
3,49.2313612313264,-123.155753464598,60
1,49.247892889252,-123.178687960637,43
3,49.2472133638637,-123.17868688242,43
2,49.2475324335355,-123.17854745822,43
2,49.2732973883476,-123.159617083072,14
1,49.2728884865751,-123.159772014477,14
5,49.2896002449165,-123.128900468243,14
6,49.2894554962613,-123.129084406347,14
3,49.2894002001611,-123.128586708375,14
7,49.2898022650193,-123.12919253531,14
2,49.2890567851678,-123.128455064107,14
8,49.2896718569396,-123.129406159863,14
4,49.2892492110571,-123.128752973153,14
1,49.2891720546249,-123.128247753734,14
6,49.2139671145072,-123.141030600248,15
15,49.2140921262492,-123.14332190014,15
7,49.2140617971698,-123.14144397694,15
14,49.2139921742313,-123.14286153113,15
11,49.2140797628754,-123.142357544153,15
1,49.2140498162913,-123.140581176689,15
10,49.213975435053,-123.141794828589,15
4,49.2139674143284,-123.1407700581,15
2,49.213963286273,-123.140606937548,15
3,49.2140502838498,-123.140743847742,15
12,49.2139852784657,-123.142348567464,15
5,49.2140557494562,-123.141026994024,15
8,49.2139726605923,-123.141431158881,15
9,49.2140641967156,-123.141812589348,15
13,49.2140872543804,-123.142883362627,15
16,49.2140005002432,-123.143314673694,15
3,49.2395042720256,-123.167445531978,27
1,49.2395004441086,-123.165890192357,27
2,49.2394030205006,-123.16668737914,27
4,49.2389821268648,-123.1676674455,27
3,49.2389793536598,-123.1671478591,27
2,49.2389805301027,-123.16663237991,27
1,49.238978484331,-123.166216694944,27
9,49.2878172968231,-123.044886776497,78
1,49.2877856709355,-123.046499092275,78
5,49.2877844910227,-123.045668414054,78
2,49.2872177067267,-123.04596043319,78
3,49.2872134901594,-123.045431778915,78
5,49.2872119192658,-123.044545431456,78
4,49.2872114971506,-123.044869230093,78
1,49.2872036189238,-123.046570463563,78
4,49.2876194690841,-123.044366701784,78
7,49.2877808305744,-123.045324228445,78
2,49.2876366767425,-123.046539449728,78
11,49.2877978013051,-123.044288410394,78
3,49.287788860618,-123.046081439581,78
1,49.2566019768507,-123.056753475916,31
5,49.2560186232426,-123.056763388818,31
4,49.2562702195698,-123.056432591046,31
9,49.2554972760898,-123.056768246704,31
12,49.2552458871329,-123.056455389853,31
8,49.2557562802236,-123.056446228561,31
5,49.2549245193065,-123.055817055062,31
3,49.2555033245338,-123.055781950068,31
2,49.2557408425375,-123.055820641572,31
3,49.2565243006524,-123.05581694877,29
4,49.2552744719697,-123.055830051354,31
1,49.2561011113015,-123.055780589817,31
6,49.2545351014304,-123.055791990129,31
6,49.2560071226634,-123.056442474303,31
2,49.2566021371266,-123.056426249285,31
7,49.2557524351719,-123.056766697837,31
3,49.2562783791986,-123.056761144311,31
10,49.255498467531,-123.056447831024,31
11,49.2552469063182,-123.056761926713,31
4,49.2317524886271,-123.098598490824,57
2,49.2325423421683,-123.098568978226,57
3,49.2321242999056,-123.098660067031,57
5,49.2312604527888,-123.09869837245,57
1,49.2328628940218,-123.098667348287,57
5,49.2313973666415,-123.097983290814,57
3,49.2319114012663,-123.097961203786,57
1,49.2324714848002,-123.097936460146,57
4,49.2316624389651,-123.097972538001,57
2,49.2322020840366,-123.097949292622,57
3,49.2673574117734,-123.154318085985,21
2,49.267222465914,-123.153622686073,21
4,49.2672411414283,-123.154988895239,21
1,49.2673336230292,-123.152935280795,21
4,49.2178129170438,-123.070863347164,67
8,49.2183764034781,-123.070089540238,67
6,49.2181249662118,-123.070476097627,67
2,49.2174748820759,-123.071172983403,67
10,49.2185906781824,-123.069601501137,67
4,49.2693277433112,-123.168191537247,18
2,49.2698067083264,-123.168174649125,18
1,49.2701028947815,-123.168321862949,18
3,49.2695139619921,-123.168339750213,18
5,49.2693283466838,-123.168370171379,18
3,49.2874683928822,-123.13848445864,10
4,49.287118857211,-123.138777988249,10
10,49.2488561708988,-123.109833562211,01
4,49.2488312038445,-123.108170711561,01
2,49.2488222273964,-123.107649816422,01
3,49.2489610101893,-123.108165169154,01
7,49.2489843619948,-123.109283303464,01
1,49.2489534888034,-123.107646570486,01
6,49.2488415779884,-123.108733257483,01
5,49.2489713290169,-123.108729172927,01
9,49.2489907139812,-123.109832046912,01
8,49.2488482643723,-123.1092926077,01
4,49.2483683490939,-123.109189855734,01
3,49.2483611232133,-123.108744486299,01
1,49.2483461116195,-123.107908309672,01
2,49.2483534265331,-123.108319726546,01
5,49.2483753593466,-123.109566770183,01
2,49.2691076663701,-123.057955362707,17
1,49.2391964274067,-123.123767910705,51
3,49.2384524575976,-123.123793128562,51
5,49.2376263672281,-123.123837784902,51
4,49.2380176542256,-123.123642069356,51
2,49.2387943471764,-123.123618332358,51
4,49.2535861922882,-123.161779518981,24
1,49.2536743344651,-123.161143750907,24
2,49.2535715031136,-123.160567262061,24
1,49.2531846850612,-123.160784583432,24
2,49.2531906424038,-123.16120237898,24
3,49.2532020802252,-123.161585233542,24
2,49.244331964633,-123.06366459483,71
5,49.2441654576014,-123.062803137589,71
9,49.2438635508211,-123.062170616927,71
7,49.2440205427208,-123.062490991929,71
1,49.2444915130426,-123.063468533858,71
6,49.2440006173137,-123.06297317068,71
3,49.244329160446,-123.063135835489,71
8,49.2438526946138,-123.062668152368,71
4,49.2441687062698,-123.063327897617,71
12,49.2435424299081,-123.061986467736,71
11,49.2437179209472,-123.061880223122,71
10,49.2437212179359,-123.06235657556,71
4,49.243469585781,-123.062770778979,71
1,49.2439061632704,-123.063686208672,71
2,49.2437516762915,-123.063364130176,71
3,49.2436102373879,-123.063064231419,71
2,49.2634484909251,-123.202941258662,26
4,49.2630477003527,-123.202961674968,26
0.6,49.2636051055662,-123.202972551449,26
2,49.2441548704064,-123.169049016541,28
3,49.2442627841837,-123.169866087599,28
1,49.2442611931339,-123.168427678123,28
10,49.2327339635579,-123.196851787729,57
7,49.2309593039367,-123.197059038828,57
14,49.2314660022424,-123.196861378185,57
5,49.2318829163402,-123.19701866174,57
16,49.2304650664037,-123.196959881125,57
12,49.2324304398107,-123.196828727743,57
2,49.2262064941678,-123.03858006155,82
3,49.2262487539947,-123.036787458468,82
1,49.2262587966518,-123.038025334452,82
4,49.2261945753339,-123.03740431904,82
3,49.225838245312,-123.037517356725,82
2,49.2258429891965,-123.038057002191,82
1,49.225846178359,-123.038503858686,82
4,49.2258344343077,-123.037118280969,82
3,49.2480851126055,-123.20239432052,42
1,49.2478292607795,-123.201870087182,42
5,49.2483789235733,-123.20297395127,42
0.5,49.2475568800133,-123.201326528329,42
4,49.25723393203,-123.091319255583,56
11,49.2569005872072,-123.089943361524,56
12,49.2567289491868,-123.090128438815,56
1,49.2574915586171,-123.091644132572,56
8,49.256965230324,-123.090641007349,56
9,49.2570259878717,-123.090222348208,56
6,49.2571026932017,-123.090941182257,56
7,49.2571401581793,-123.090494513075,56
3,49.2574189999233,-123.09121634659,56
5,49.2572862223802,-123.090781305121,56
10,49.2568101416356,-123.090287645048,56
2,49.2572992397954,-123.091656887197,56
2.6,49.2571697885438,-123.091669620724,56
1,49.2568358075204,-123.091268992255,56
3,49.256578100266,-123.090690610364,56
2,49.2566955718384,-123.090927076375,56
4.6,49.2571584578787,-123.091392942825,56
1,49.2546316466803,-123.087358851975,58
2,49.254521197446,-123.086614041494,58
3,49.2546042703796,-123.08587619373,58
3,49.2541086907758,-123.086162087988,58
2,49.2541171755329,-123.086592199422,58
4,49.2541035909802,-123.085762462281,58
1,49.2541281909698,-123.087290435394,58
1,49.2784785338568,-123.091430090141,56
2,49.2783749099349,-123.090824844733,56
3,49.2784308007281,-123.09016540657,56
3,49.2779427482121,-123.090649416401,56
1,49.27795259051,-123.091298657403,56
4,49.2779379081368,-123.09022502941,56
2,49.27794863865,-123.091051628909,56
2,49.2901422259167,-123.049167641526,105
1,49.2683378836626,-123.179838737844,20
2,49.2679537428511,-123.179561545186,20
2,49.212894725491,-123.113681275479,03
1,49.2126781187157,-123.112920411313,03
2,49.2300973631965,-123.124844334834,08
4,49.2300985579848,-123.12557611476,08
1,49.2302073875975,-123.126264751663,08
1,49.2279267846265,-123.099535016335,62
2,49.2894491035372,-123.138858004803,18
4,49.2900135299287,-123.139733018513,18
1,49.2898299266144,-123.139213791202,18
3,49.2903362956144,-123.140014472642,18
2,49.2894454572868,-123.139860143667,18
4,49.2898338764196,-123.140461816023,18
3,49.2896353485949,-123.140154365528,18
1,49.2891899533479,-123.139462545838,18
1,49.2651737080239,-123.152931917845,23
3,49.2648343341178,-123.152988364209,23
2,49.2654386502724,-123.15281146334,23
4,49.26483117207,-123.152815209102,23
1,49.2863437687074,-123.140276673339,17
12,49.2871393825673,-123.141758294514,17
9,49.2870276284537,-123.141338179514,17
2,49.286268644273,-123.140422123741,17
5,49.2866793493122,-123.140803657514,17
8,49.2867620153992,-123.141179269343,17
4,49.2864524413884,-123.140704141877,17
4,49.2865443012298,-123.14183630302,17
1,49.2860257877653,-123.141031765772,17
2,49.2861837345606,-123.141274314587,17
5,49.2868081988752,-123.142204447414,17
3,49.286381855079,-123.141581485654,17
11,49.2872153739502,-123.141626102208,17
6,49.2865879162334,-123.14091201639,17
10,49.286945891619,-123.141461279588,17
7,49.2868534487258,-123.141070910582,17
3,49.2865341774402,-123.140581028025,17
4,49.2838346288646,-123.047634859432,77
1,49.2839387911255,-123.048246365489,77
2,49.283835726383,-123.048905080213,77
3,49.2839347302608,-123.046945874922,77
4,49.2834076762678,-123.048104633576,77
2,49.28340851755,-123.048737332499,77
1,49.2834060960764,-123.049208450513,77
5,49.2834244028396,-123.04757218996,77
6,49.2834036208334,-123.047052635419,77
3,49.2834108837511,-123.048393774271,77
2,49.284596711225,-123.04392803163,00
4,49.2840242080746,-123.043942359635,00
3,49.2843306443573,-123.044207642972,00
1,49.2846651479556,-123.044207226987,00
0.6,49.2846536066359,-123.043925524585,00
1,49.2494282048554,-123.183536532053,41
3,49.2658652318523,-123.084261576284,59
7,49.2656981984248,-123.083358410814,59
5,49.2657693648309,-123.0837738563,59
1,49.2659242843894,-123.084546107593,59
1,49.2656280178267,-123.082996093304,60
2,49.2656575072691,-123.084259366965,59
4,49.265507478556,-123.083463074977,59
3,49.2103187388945,-123.123002642495,07
6,49.2102234760546,-123.123788273492,07
4,49.2101968788635,-123.122223818721,07
2,49.210182255403,-123.120560581363,07
1,49.2102957168007,-123.121449960374,07
7,49.2098005217993,-123.123733877624,07
4,49.2097788667408,-123.122199228115,07
3,49.2097683532352,-123.121515216407,07
1,49.2097647183351,-123.120804201724,07
2,49.2097614537229,-123.121138525452,07
5,49.2097843533132,-123.122759646658,07
6,49.209795918811,-123.123302437782,07
11,49.2330682837732,-123.043299649613,79
12,49.2328723487891,-123.043300728346,79
6,49.2328795264489,-123.044765331686,79
7,49.2330833422284,-123.04422465501,79
5,49.2330913170707,-123.044725564599,79
10,49.2328752707209,-123.043758348763,79
8,49.2328777856752,-123.044263935302,79
1,49.2330844044204,-123.045792692284,79
2,49.2328872680778,-123.045715464311,79
9,49.2330694382325,-123.043768904793,79
3,49.233080611415,-123.045237157755,79
4,49.2328850097399,-123.045236951674,79
3,49.2727000784003,-123.183613671883,36
2,49.2728146569273,-123.183762223085,36
1,49.2728425489708,-123.183797450774,36
4,49.2728328016065,-123.183653866383,36
7,49.2779940213628,-123.125086914845,11
25,49.2774668314507,-123.125898707629,11
2,49.2780742778912,-123.124644356514,11
13,49.2778154662421,-123.125361475955,11
20,49.2775390669657,-123.125448257097,11
19,49.2776490315709,-123.125615264353,11
26,49.2773575103763,-123.125719328396,11
14,49.2777004707295,-123.125196531997,11
1,49.278175034851,-123.124800932812,11
8,49.2778846771745,-123.12492775961,11
9,49.2779346186641,-123.125176900467,11
10,49.2778290678083,-123.125011980411,11
11,49.2778797680717,-123.125266319961,11
4,49.2780113910712,-123.124737427467,11
6,49.2779489848996,-123.124826814771,11
12,49.2777666618051,-123.125092705448,11
3,49.2781283008301,-123.12488792639,11
23,49.2775273620598,-123.125797755297,11
27,49.2774119744644,-123.125985224537,11
16,49.2776550623188,-123.125280186833,11
17,49.2777095431126,-123.125531634416,11
28,49.277298878249,-123.125811623798,11
22,49.277482333465,-123.125531882688,11
29,49.2773495704734,-123.126071722018,11
21,49.2775878831428,-123.125705478002,11
15,49.2777606186556,-123.125447994092,11
18,49.277603993161,-123.125358052794,11
24,49.2774218156434,-123.125621286578,11
30,49.2772345822572,-123.12590100365,11
5,49.2780658824106,-123.124980214647,11
1,49.277807566967,-123.124255259838,11
2,49.2776913994141,-123.124425917314,11
3,49.2774997731319,-123.124719666557,11
4,49.2773872478693,-123.124890386072,11
5,49.2771948684846,-123.125180733952,11
6,49.2770573974946,-123.125385896534,11
7,49.2769396511213,-123.125567570922,11
32,49.277181614251,-123.125987524961,11
31,49.2772928428246,-123.12614957225,11
4,49.281690354746,-123.053755070614,75
10,49.2816739777124,-123.052436544866,75
8,49.2816664759692,-123.052850662246,75
6,49.2816747564284,-123.053270956338,75
2,49.2816877280302,-123.054159871015,75
1,49.2821137222272,-123.053560187927,75
4,49.2820262439209,-123.05283776447,75
2,49.2820247357186,-123.05415255398,75
3,49.282121328912,-123.052250929882,75
11,49.2817437042754,-123.054391242831,75
7,49.2819409028546,-123.052826481025,75
5,49.2819344646203,-123.053252577726,75
12,49.2817289622672,-123.052184764485,75
3,49.2819366650848,-123.053706843104,75
1,49.2819291561676,-123.054126558617,75
9,49.2819435223548,-123.052427288359,75
2,49.243873648204,-123.117636732,05
1,49.2442240303132,-123.118025148346,05
1,49.2439310910102,-123.118175141295,05
4,49.2608614177255,-123.0454651431,78
2,49.2608676474287,-123.046826423004,78
3,49.2609740785482,-123.044738414835,78
1,49.2609846903406,-123.046162635102,78
4,49.2604566192652,-123.046000639822,78
5,49.2604567762277,-123.045604696444,78
6,49.2604509671163,-123.04525698815,78
2,49.2604578084064,-123.046758113657,78
3,49.2604564726011,-123.046389958723,78
1,49.2339203447572,-123.051024182597,77
6,49.2623757232804,-123.126435111588,09
2,49.2623659616285,-123.124798637871,09
1,49.2624826207291,-123.12550429009,09
4,49.2623866293505,-123.12603637653,09
4,49.2623487508246,-123.12572236085,09
2,49.2623466657342,-123.125513868674,09
8,49.2623551197301,-123.126241814435,09
6,49.2623508355536,-123.1259308393,09
3,49.2624817011787,-123.126430228225,09
3,49.2682765910081,-123.101609581142,51
4,49.2681837514491,-123.101035279529,51
2,49.2681966909672,-123.102084324037,51
1,49.2683131281122,-123.102578276794,51
4,49.2856811952563,-123.115186618091,04
1,49.2858969040295,-123.115028532399,04
8,49.2853689749528,-123.115643801874,04
5,49.285579643049,-123.115507736068,04
6,49.2855248540816,-123.11540808042,04
2,49.2858419471681,-123.114943520857,04
3,49.2857311794016,-123.115278850941,04
7,49.2854236739184,-123.115743306001,04
4,49.2245488180576,-123.152771486505,66
3,49.2247929860835,-123.152478403374,66
2,49.2250645676468,-123.152303842976,66
1,49.2255037392306,-123.152457201275,66
3,49.2492094628416,-123.087925415357,57
1,49.2492270667144,-123.089134237184,57
4,49.2491250708937,-123.088489262164,57
2,49.2491463331749,-123.0897402312,57
2,49.2718264012432,-123.073385569599,14
0.4,49.2451424140329,-123.115698135286,05
0.6,49.2451438305034,-123.115998923666,05
1,49.2452782569135,-123.117191665276,05
4,49.2451798418495,-123.117941238495,05
3,49.2452908428392,-123.118416300086,05
2,49.2451462636657,-123.116575383735,05
0.3,49.2452328770355,-123.115718172776,05
0.5,49.2452529359598,-123.115969804136,05
1,49.2264653385702,-123.031338283134,84
4,49.2263542135159,-123.030658860296,84
2,49.2263506184567,-123.031909790184,84
2,49.2258346903455,-123.031203015058,84
1,49.2258375411982,-123.031766446193,84
1,49.2543807084127,-123.047103798921,33
1,49.2547806803233,-123.046393571993,32
2,49.2545758628319,-123.046406943504,32
1,49.2145058579923,-123.106483525756,77
2,49.2148925796043,-123.106321395631,77
2,49.2146109720134,-123.105754455236,77
3,49.2143163145606,-123.105772981322,77
1,49.214747083839,-123.102699239333,77
1,49.2148702225659,-123.105737514875,77
3,49.2143736918828,-123.102737200845,77
2,49.2145534346244,-123.102728208798,77
6,49.2303139225162,-123.049557664118,77
2,49.2302979131567,-123.051465849002,77
1,49.2303925340712,-123.050240227432,77
3,49.2303909411221,-123.048964152017,77
4,49.2303013172861,-123.050806719251,77
2,49.2593577530175,-123.11242982924,03
1,49.2594394992985,-123.111652931943,03
4,49.271196526705,-123.063963837514,69
1,49.2712998812642,-123.064643060921,69
2,49.2712049735556,-123.065218306312,69
35,49.2880653018777,-123.036024433696,80
33,49.2880121315925,-123.036139219161,80
32,49.2877994998264,-123.036094564403,80
6,49.2788947159764,-123.136850252363,11
3,49.2781922869602,-123.135962192909,11
2,49.2778998130251,-123.135858948165,11
1,49.2777014116948,-123.135463545138,11
5,49.2786890090491,-123.136466641222,11
4,49.278396436809,-123.136363254693,11
7,49.2792128937899,-123.1369791493,11
4,49.2631237180194,-123.073285344835,WP
3,49.2631226779674,-123.072938817328,WP
1,49.2629578555777,-123.073285099215,WP
2,49.2629568077526,-123.072936634892,WP
2,49.2501900074182,-123.098524534124,53
1,49.2502726497343,-123.098023787112,53
4,49.2501655896278,-123.097245483544,53
1,49.243622069519,-123.146165298499,18
5,49.2151244687945,-123.139061999736,76
1,49.2168796025959,-123.138971186411,76
4,49.2155718148395,-123.138926092707,76
2,49.2164855695587,-123.13889951526,76
3,49.2160157867199,-123.139022687982,76
5,49.2367818331844,-123.18540435807,54
1,49.2373626580853,-123.185409046051,54
8,49.2368052839919,-123.185202358037,54
3,49.2370809476029,-123.185418500585,54
4,49.2373679338795,-123.18520431065,54
10,49.2365718640329,-123.185203696986,54
6,49.2370828868475,-123.185196513603,54
7,49.2365448881855,-123.185410614498,54
9,49.2364856012868,-123.18544373253,54
6,49.2414920505367,-123.025105244881,86
4,49.2419436765128,-123.026229621464,86
2,49.2423790368096,-123.027317285958,86
3,49.2417978584334,-123.025571054819,86
1,49.2422560089628,-123.026701628523,86
8,49.2414721436101,-123.023920401269,86
5,49.2415728908601,-123.024390856254,86
2,49.2417085170396,-123.02699741262,86
3,49.241575923336,-123.0266655967,86
6,49.2410051166894,-123.025286632712,86
5,49.2412308940231,-123.025829524995,86
4,49.2413817328996,-123.026199181692,86
1,49.2418547150739,-123.027348279498,86
2,49.2249809554354,-123.159626712404,22
2,49.2769021251805,-123.095503592878,08
1,49.2773518364298,-123.095594238496,08
3,49.2701137924973,-123.09033025802,56
4,49.2700114456456,-123.089937583949,56
5,49.2709345041333,-123.093619819241,53
2,49.2707306499615,-123.092800974677,55
1,49.2703151460061,-123.091148513969,56
3,49.2706316359308,-123.09239056374,55
4,49.2705219985422,-123.091978361393,55
1,49.2708296645833,-123.093208844132,55
5,49.270419675366,-123.091562888994,55
2,49.2702128257987,-123.090725456988,56
7,49.2711879316186,-123.089677187656,56
5,49.2712158256936,-123.089839325964,56
4,49.270950491977,-123.089935029534,56
1,49.2713527474733,-123.090695283704,56
3,49.2712793805755,-123.090249933142,56
2,49.2710181014793,-123.090348033959,56
6,49.2709226780513,-123.089774101893,56
9,49.2711731684802,-123.089540614699,56
1,49.2887465283634,-123.122977362912,04
2,49.2887015399616,-123.122811558015,04
4,49.2886026568633,-123.122937716833,04
5,49.2885160542198,-123.123323383636,04
6,49.2884998729351,-123.123103084834,04
2,49.2505130688607,-123.030566074746,84
5,49.2507077718462,-123.028918548397,84
4,49.2505236917123,-123.029459986882,84
3,49.2506899651587,-123.030066285201,84
2,49.2501007798244,-123.0301626219,84
1,49.2500955181386,-123.030571313312,84
4,49.2501173708519,-123.028952198471,84
3,49.2501107463637,-123.029536593864,84
1,49.2438579513067,-123.100039659336,45
4,49.2433811113026,-123.099917806553,45
2,49.2443146579594,-123.099872715597,45
2,49.2346604326877,-123.028038499625,54
1,49.2341786084618,-123.028234163664,54
5,49.2218903465832,-123.077559107317,67
2,49.2232286522526,-123.077292905717,67
1,49.2229581062215,-123.077487359901,67
4,49.2226867808734,-123.077300973491,67
6,49.222140112478,-123.077312755288,67
3,49.2223971467361,-123.077508991517,67
8,49.2218868047745,-123.077273770274,67
1,49.2230266909055,-123.07668493066,67
4,49.222041538361,-123.076725058766,67
3,49.2223992635165,-123.076709599677,67
2,49.2227826694026,-123.076695251308,67
1,49.2289951375608,-123.083870081848,61
3,49.2281092007975,-123.083898441642,61
2,49.2285908090382,-123.08375932592,61
2,49.2165333956238,-123.120006689354,75
3,49.2162620829142,-123.117784057685,75
1,49.2166621715526,-123.11780507022,75
2,49.2164248154302,-123.117793960311,75
1,49.2792831789601,-123.104033807515,50
3,49.279256586539,-123.103264620445,50
5,49.2792860899761,-123.102457080811,50
6,49.279187028144,-123.102829389672,50
4,49.2792002672563,-123.103646902528,50
2,49.2791660431975,-123.104283846926,50
0.5,49.2793127455563,-123.104273940746,50
8,49.2791649862469,-123.102347237105,50
1,49.2553545062396,-123.144934722913,34
4,49.2549643617209,-123.14547452957,34
3,49.2546989300289,-123.146031241134,34
5,49.2460572048506,-123.101525013783,51
3,49.2460504988291,-123.101908229077,51
1,49.2460685193071,-123.103161592672,51
2,49.2459257413075,-123.101430805829,51
3,49.2596520676035,-123.153178291675,29
6,49.259344449191,-123.152995032882,29
2,49.2599506646186,-123.15296036256,29
4,49.2596533197441,-123.152986834467,29
5,49.2593501621603,-123.153191141992,29
1,49.2599512822691,-123.153166339956,29
14,49.2685758804901,-123.193232243553,39
3,49.2688074791254,-123.1911453118,39
35,49.2689220037125,-123.197821482089,39
12,49.2685589398091,-123.19280848427,39
34,49.2686735922595,-123.197405935889,39
26,49.2686467511498,-123.195756030255,39
42,49.2687242850059,-123.199039059143,39
31,49.2689057878453,-123.196988156027,39
1,49.2687960381511,-123.190807334191,39
24,49.2686375585051,-123.195341193759,39
33,49.2689109673672,-123.197416065364,39
40,49.268692033336,-123.198638823327,39
11,49.2688300248773,-123.192805114413,39
32,49.2686697189812,-123.196982143872,39
41,49.268904972738,-123.199059319226,39
37,49.2689278729948,-123.198228294143,39
43,49.2689361683839,-123.199330476802,39
15,49.2688476862186,-123.193636615224,39
39,49.2689337106065,-123.198631765864,39
10,49.2685557086927,-123.192394070883,39
29,49.2688999329987,-123.196570292498,39
7,49.2688189733102,-123.19194937802,39
38,49.2686881524657,-123.198237821957,39
44,49.2686946132333,-123.199355359963,39
16,49.2685937663314,-123.193649312519,39
13,49.2688431590668,-123.193202894798,39
36,49.2686901774797,-123.197822562129,39
21,49.2688711832354,-123.194935630425,39
30,49.2686605723474,-123.196569286562,39
25,49.2688868962692,-123.195729378214,39
9,49.2688261452534,-123.192374998211,39
28,49.2686585579593,-123.196150821809,39
23,49.2688770830366,-123.195330400251,39
18,49.2686134387007,-123.19406222375,39
19,49.2688601450428,-123.194466515386,39
5,49.2688071508012,-123.191555397161,39
22,49.2686369035295,-123.194951408823,39
6,49.2685400451238,-123.191556672386,39
17,49.2688548553166,-123.194060228973,39
27,49.2688973214449,-123.19616977576,39
2,49.2685238745365,-123.190750283436,39
20,49.2686232418929,-123.194480457469,39
4,49.2685289317858,-123.191157321898,39
8,49.2685482123107,-123.191995930015,39
1.5,49.2686720607128,-123.190827035265,39
8,49.2092339158184,-123.078570190263,63
2,49.2090738680548,-123.080457042293,63
4,49.2091277377115,-123.07981327051,63
18,49.2094675087787,-123.075503654772,63
12,49.2093363518497,-123.077213033598,63
14,49.209372083656,-123.076750361222,63
16,49.2094208116644,-123.076124284831,63
10,49.2092669519327,-123.077938161568,63
6,49.2091610581495,-123.079261877925,63
5,49.2452909289399,-123.196634507408,40
3,49.2452884409795,-123.195604333931,40
6,49.2452172269264,-123.196187130597,40
2,49.2452095755767,-123.193824190878,40
1,49.2452861881001,-123.194429071905,40
4,49.2452130660859,-123.194936006804,40
2,49.2413067296819,-123.102665676618,48
1,49.2417672917241,-123.102800843343,48
3,49.2408308920872,-123.102845843459,48
3,49.2411164762913,-123.102101843837,48
4,49.2407674918008,-123.102117802666,48
2,49.241553904059,-123.102083511731,48
1,49.2417672347129,-123.102073853614,48
2,49.2270972716634,-123.072307606608,66
0.6,49.2328657307207,-123.097156521349,57
3,49.2316965402006,-123.097344482581,57
1,49.2326981872939,-123.097303566791,57
4,49.2311943175298,-123.097215754473,57
2,49.2322095205507,-123.097174794389,57
3,49.2583543432575,-123.203822335514,43
1,49.2583420289595,-123.20335771072,43
11,49.2583800409997,-123.205448424411,43
9,49.2583748542749,-123.205036286193,43
5,49.2583596544744,-123.204227561126,43
13,49.2583883115805,-123.205976664202,43
7,49.2583656561313,-123.204602747099,43
12,49.258100812188,-123.205963291401,43
10,49.2580989203524,-123.205434380257,43
8,49.2580896615766,-123.204914165527,43
6,49.2580789596532,-123.204394838336,43
2,49.2580723924509,-123.203391084334,43
4,49.2580697307236,-123.203870350036,43
1,49.2484228784513,-123.141448138788,15
2,49.2483063040889,-123.140530992876,15
1,49.2324201848869,-123.191134520784,59
2,49.2416157245834,-123.075552131845,64
4,49.2415957116838,-123.074133531429,64
2,49.2469897128626,-123.116457506303,05
3,49.2471207584112,-123.118313696231,05
1,49.2470932969355,-123.117094325888,05
4,49.2470156184296,-123.117762662703,05
